Year,Rk,Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Player_Link
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35H4/D,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8H7D,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456H/78D,
2025,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H6D,
2025,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357H4/81D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97H8/D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H9,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4935/6D8,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39H/D7,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H/D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798H,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789H/D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/9H,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93/DH,
2025,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/HD,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74H/5D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/HD9,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4387H/59,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789/HD,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D9/7H3,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63H45/91D7,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93H/8D7,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789/HD,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H7/D19,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537/H4,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89/7HD,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/7D,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453/HD,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45H6/789D,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54/7H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9D/7H,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9HD7,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546/D3H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34D/H6,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64/H,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89H/7D,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H79,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D7/H,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654,
2025,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3DH,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H6/D5,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/658,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H4/3D67,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H5/61D,
2025,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3HD5,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54H/9D16,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H45/3D,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/8HD,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/46D,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/438,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95/HD4,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H78D/49,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78/H4,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89/H,
2025,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3H/45,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879/HD,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/DH8,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H5497/13D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978/HD,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H86,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/4HD,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H/3D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/HD,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
2025,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79H/D813,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/DH,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/37D,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/H8,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD97/4,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H3/D4,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78H9/D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897/HD,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D9/H7,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/5DH,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/HD,
2025,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1HD,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84/H7D,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93/HD,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/H,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/5,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/4H6,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63H4/57,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87H/9D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D/H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H8/7D,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/2,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/HD,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH9/73,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3HD1,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H7/459D61,
2025,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H9/D3,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74/3H1D5,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78H49/5,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/3D14,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H379,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/59HD7,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397/HD,
2025,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43/H5D6,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D3H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879H/D1,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56/4H13,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H8,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/8H9D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D9H/7,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4H/6D5179,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2HD/347,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H6,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79/D3H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/8H7,
2025,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/HD,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H4/19D,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/D19,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H3D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56H/41D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H/9,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/54H96,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/4H9,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/D1H,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7H59D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/75D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3H5D,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54/H,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H98,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H56/9748D1,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64H/8D,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/H1D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7H48/695D1,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46/H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95/H871D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H78/D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/3H4,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/47D9H6,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9DH,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/635H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3H,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78H9,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD/93745,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H68/4D517,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H7,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H7/3D8,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/7H9,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87/H9D,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H7D,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H7/89D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/8HD,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9H8D,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/D46,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H14,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/D73,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/HD,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H9,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5H/123D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/DH,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/395H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H579D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8H/97,
2025,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2D/H,
2025,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H32,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H78D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45/H,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/97H,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H7D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9HD,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H3479,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H56D,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/46,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/9HD,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H89D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H7,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/HD,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9DH,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2025,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/5H,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/2H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H87/4695D,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H9/87,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H73,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/HD,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/D78,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H1,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/46H513D,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56/H143D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/798H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H9D,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/781D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/473DH9,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/9H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H5,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H137,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H514,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/DH,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3DH,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HD/7,
2025,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H89D,
2025,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/8H9D7,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9H/7,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/H87,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DH/3,
2025,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/3H,
2025,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/13DH,
2025,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D/H3,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H/D17,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/798H,
2025,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/D3,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1,
2025,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/79H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/H,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/987,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H/94517D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6H/15D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/64H5D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/H6D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/45HD7,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/53H4D,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H48695,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/HD,
2025,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H8619,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/6H147D,
2025,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/9H7D,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/DH,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/H4D,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97/H8,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H78D9,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H16,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/3H5D,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/3,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/1H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/H9,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/H13,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/36H5,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/45H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/3,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/97DH,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H978D,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/9H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/798H,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2DH,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/789H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/35H79,
2025,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/32H,
2025,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H5D,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/56HD,
2025,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/7H8D,
2025,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2HD1,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/4H365,
2025,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/21,
2025,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/H79,
2025,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/2,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/97HD,
2025,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/87H,
2025,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/45,
